,timestamp,attention,meditation,theta,delta,low_alpha,high_alpha,low_beta,high_beta,low_gamma,mid_gamma,poor_signal,blink_strength,IBI,BPM,CVNN,SDNN,RMSSD,SDNN_over_RMSSD,pNN10,pNN20,pNN30,pNN40,pNN50,LF,HF,LF_over_HF,stimu_num
1615,2023-09-19_14:42:51.855361,61,57,29838,36516,11720,5615,10361,6219,1793,1266,0,0,944,67,0.097231125,83.21687863,91.2299104,0.912166616,0.833333333,0.666666667,0.6,0.5,0.466666667,63.55077333,113.3196778,0.56080969,3
1616,2023-09-19_14:42:52.874340,53,53,72630,71095,23658,25534,14132,5462,4953,2816,0,0,834,67,0.09725786,83.05821252,93.48796714,0.888437465,0.833333333,0.666666667,0.6,0.5,0.466666667,64.18161718,109.4360806,0.586475839,3
1617,2023-09-19_14:42:53.888339,35,44,54275,22814,10400,7886,15868,7088,5142,1577,0,0,886,67,0.0971816,82.97365044,93.32257738,0.88910586,0.866666667,0.7,0.633333333,0.533333333,0.5,64.05624842,105.9389529,0.60465246,3
1618,2023-09-19_14:42:54.918408,27,43,18039,25490,12461,26661,8777,7269,3950,1451,0,0,916,66,0.097601753,83.60566169,93.02650716,0.898729451,0.866666667,0.7,0.633333333,0.5,0.466666667,63.69965581,104.3600876,0.610383311,3
1619,2023-09-19_14:42:55.928510,16,61,8499,8084,16479,16766,2747,1720,2786,2058,0,0,982,65,0.100583897,86.49544625,93.78331592,0.922290339,0.866666667,0.7,0.633333333,0.5,0.466666667,63.70339692,104.2921988,0.61081651,3
1620,2023-09-19_14:42:56.945900,30,54,16602,17514,1461,8382,11354,5144,2931,3272,0,0,938,66,0.101610408,87.62204187,92.21339569,0.95020947,0.866666667,0.733333333,0.666666667,0.533333333,0.466666667,63.38056506,103.6752717,0.611337342,3
1621,2023-09-19_14:42:57.959461,35,67,8315,6998,13439,11991,12590,4229,2563,2575,0,0,836,66,0.099295592,85.86420804,88.68775136,0.968163097,0.866666667,0.733333333,0.666666667,0.533333333,0.466666667,62.60554216,107.1602133,0.584223755,3
1622,2023-09-19_14:42:58.994080,40,61,16185,11422,9698,2624,4819,6562,4211,846,0,0,890,66,0.0958922,83.10018051,83.18570832,0.998971845,0.866666667,0.733333333,0.633333333,0.466666667,0.4,63.16307144,113.3200462,0.557386566,3
1623,2023-09-19_14:43:00.019128,48,53,16432,5562,27300,8696,7196,5293,1371,3337,0,0,920,66,0.094668697,82.44381252,82.89419929,0.994566728,0.866666667,0.733333333,0.666666667,0.466666667,0.4,63.70579137,114.1142614,0.558263188,3
1624,2023-09-19_14:43:01.039127,60,56,6589,37718,2536,8474,8005,12024,2133,3213,0,0,836,67,0.094744095,82.49684169,83.34142489,0.989865986,0.866666667,0.733333333,0.666666667,0.466666667,0.433333333,64.57511789,111.1628555,0.580905534,3
1625,2023-09-19_14:43:02.059502,63,51,27946,18875,15283,8818,3037,9852,1236,3042,0,0,870,67,0.094518108,82.17404294,83.57693132,0.983214407,0.866666667,0.733333333,0.666666667,0.433333333,0.4,64.73290413,106.9434473,0.605300332,3
1626,2023-09-19_14:43:03.079335,57,57,13895,2547,8740,12014,4571,4679,3004,2254,0,0,910,66,0.094575491,82.2365423,83.21223385,0.988274662,0.9,0.766666667,0.7,0.466666667,0.4,64.60422367,105.7438309,0.610950285,3
1627,2023-09-19_14:43:04.104336,61,61,10865,5684,6494,35095,6675,6914,6816,3697,0,0,886,67,0.094381893,82.18775253,83.1915115,0.987934358,0.9,0.766666667,0.666666667,0.433333333,0.366666667,64.23743528,106.7897147,0.601532043,3
1628,2023-09-19_14:43:05.122952,53,64,14128,22342,7309,13889,12768,10618,1585,1736,0,0,890,68,0.073091618,64.4180789,73.02054505,0.882191154,0.9,0.766666667,0.7,0.433333333,0.333333333,63.55833764,112.7554535,0.563683048,3
1629,2023-09-19_14:43:06.150594,34,56,189911,428756,22580,26819,5926,5837,2347,2348,0,0,898,68,0.042309847,37.70935634,52.03314593,0.724717979,0.9,0.766666667,0.7,0.433333333,0.333333333,63.87542146,114.0355949,0.56013582,3
1630,2023-09-19_14:43:07.172573,41,60,4865,15619,10147,5052,1263,6211,6486,2227,0,0,908,67,0.042265611,37.71501322,51.63532605,0.73041106,0.9,0.733333333,0.666666667,0.4,0.3,64.43278324,114.7912862,0.561303783,3
1631,2023-09-19_14:43:08.191123,38,53,36555,20679,14565,39894,10431,7784,4095,1586,0,0,822,68,0.04448885,39.565417,54.01660026,0.732467738,0.9,0.733333333,0.666666667,0.433333333,0.333333333,65.40221737,111.797645,0.585005323,3
1632,2023-09-19_14:43:09.229053,30,43,40966,49342,8882,2363,8490,7930,5680,1226,0,0,850,68,0.044754899,39.694612,54.18486874,0.732577432,0.9,0.766666667,0.666666667,0.433333333,0.333333333,65.66370741,108.0858762,0.607514226,3
1633,2023-09-19_14:43:10.245619,47,50,20111,4725,5938,13751,9020,3948,4344,1067,0,0,880,68,0.044638222,39.55244058,52.6104749,0.751797825,0.9,0.8,0.7,0.433333333,0.333333333,65.67515023,109.0421538,0.602291388,3
1634,2023-09-19_14:43:11.260050,43,50,9114,18737,10168,24535,10570,10488,3691,979,0,0,850,68,0.043483018,38.6013241,52.95020432,0.729011806,0.9,0.766666667,0.666666667,0.433333333,0.3,65.20101584,115.0552365,0.566693162,3
1635,2023-09-19_14:43:12.290071,64,44,4580,612,1756,6243,1969,9453,3856,1662,0,0,812,69,0.045882152,40.65770393,53.33563213,0.762299092,0.933333333,0.8,0.7,0.433333333,0.3,65.27235631,115.8231027,0.563552131,3
1636,2023-09-19_14:43:13.320011,67,54,15956,41166,10257,11591,7128,10186,3458,1803,0,0,858,69,0.04622603,40.93469053,51.60058807,0.793298915,0.933333333,0.833333333,0.733333333,0.466666667,0.3,65.96173518,115.3807834,0.571687357,3
1637,2023-09-19_14:43:14.330219,69,60,21661,18639,29700,3492,9825,6308,1925,3449,0,0,880,69,0.043494028,38.39652762,48.59544466,0.790126068,0.933333333,0.833333333,0.7,0.433333333,0.266666667,66.86150202,112.6894492,0.593325307,3
1638,2023-09-19_14:43:15.346222,50,61,19170,125604,12584,14262,251,1443,836,207,0,0,782,70,0.048678227,42.79465179,49.32789656,0.867554767,0.966666667,0.866666667,0.733333333,0.433333333,0.266666667,67.93718415,114.7536487,0.592026353,3
1639,2023-09-19_14:43:16.360566,40,57,8146,13100,3093,4503,7933,5081,2121,4949,0,0,874,70,0.04767412,41.82609499,52.11790347,0.802528348,0.966666667,0.866666667,0.733333333,0.433333333,0.266666667,67.74729312,117.5475329,0.576339558,3
1640,2023-09-19_14:43:17.376460,44,57,8276,5533,4175,9342,5959,8550,3579,2594,0,0,908,69,0.047562263,41.7216171,52.16155276,0.799853817,0.966666667,0.9,0.766666667,0.433333333,0.266666667,67.78048988,118.5231355,0.571875605,3
1641,2023-09-19_14:43:18.397363,41,64,12321,15276,14045,33332,4110,4133,6408,1409,0,0,920,69,0.04638224,40.64939524,48.0473904,0.846027118,0.966666667,0.866666667,0.733333333,0.433333333,0.266666667,68.11177549,118.2883744,0.57581124,3
1642,2023-09-19_14:43:19.424371,50,61,28796,56536,32930,23890,24343,6859,4132,2957,0,0,844,70,0.046011898,40.34016471,49.13738657,0.820966835,0.966666667,0.866666667,0.733333333,0.433333333,0.266666667,68.77805765,116.9849774,0.587922135,3
1643,2023-09-19_14:43:20.447626,40,70,13436,16953,8782,11386,3896,3759,2685,1722,0,0,826,70,0.047222308,41.30692705,48.9348617,0.844120646,0.966666667,0.833333333,0.7,0.4,0.233333333,69.91377236,113.6109945,0.615378579,3
1644,2023-09-19_14:43:21.458614,38,74,8477,28550,12715,6531,9768,9419,7520,2295,0,0,856,69,0.04063407,35.30287996,47.21922461,0.747637858,0.933333333,0.8,0.666666667,0.366666667,0.2,71.47099718,117.6473781,0.607501827,3
1645,2023-09-19_14:43:22.474874,48,60,22280,16989,9975,8428,3108,7792,5671,2020,0,0,834,70,0.038588538,33.39194846,43.44636011,0.768578734,0.933333333,0.8,0.633333333,0.333333333,0.2,71.375972,120.9767886,0.589997245,3
1646,2023-09-19_14:43:23.491586,61,57,8058,5550,11400,8584,8457,8144,6687,2584,0,0,810,70,0.039865368,34.46228212,43.31759219,0.795572431,0.933333333,0.8,0.6,0.3,0.166666667,70.92940773,120.2426619,0.589885542,3
1647,2023-09-19_14:43:24.513093,63,56,15410,12286,10529,13061,7185,5437,2466,1666,0,0,850,69,0.040000887,34.55809923,43.7232677,0.790382354,0.933333333,0.8,0.6,0.333333333,0.166666667,71.42518255,118.6241401,0.602113385,3
1648,2023-09-19_14:43:25.537515,60,63,11196,10533,4042,30011,4212,11019,3364,2704,0,0,856,70,0.039685578,34.2407165,43.38122906,0.789297981,0.9,0.766666667,0.6,0.333333333,0.166666667,72.4261538,116.4382972,0.622013165,3
1649,2023-09-19_14:43:26.561570,56,61,20885,10151,4257,9199,8093,5729,2326,1128,0,0,768,72,0.043329914,37.13662463,41.63387215,0.891981041,0.9,0.766666667,0.6,0.366666667,0.133333333,74.20347013,122.7868856,0.604327325,3
1650,2023-09-19_14:43:27.577438,51,57,5517,19207,2370,7620,7518,2805,2069,1086,0,0,816,72,0.044160984,37.76941738,41.9243983,0.900893487,0.9,0.766666667,0.6,0.4,0.133333333,73.70809497,123.1859296,0.598348327,3
1651,2023-09-19_14:43:28.607044,41,60,83140,265692,45080,68401,9076,10513,7111,1758,0,0,812,72,0.043576068,37.12680972,41.69346265,0.890470768,0.866666667,0.733333333,0.566666667,0.366666667,0.133333333,73.69047736,120.3048039,0.612531462,3
1652,2023-09-19_14:43:29.625086,27,44,96858,105694,4032,21908,7844,6653,4219,2525,0,0,740,74,0.052102756,43.99904039,41.49117064,1.060443456,0.866666667,0.733333333,0.566666667,0.4,0.133333333,76.26694716,121.9200378,0.625548913,3
1653,2023-09-19_14:43:30.659516,14,53,36267,11546,39873,6738,5173,3795,3948,1559,0,0,702,75,0.059700449,50.04091659,42.06071146,1.189730626,0.866666667,0.733333333,0.566666667,0.366666667,0.133333333,75.50092273,124.3266882,0.607278484,3
1654,2023-09-19_14:43:31.679840,23,44,26866,16717,4483,8548,10042,14836,5984,2541,0,0,766,76,0.060435838,50.39140138,43.66802665,1.153965618,0.9,0.766666667,0.6,0.4,0.166666667,75.43725191,120.4326676,0.626385294,3
1655,2023-09-19_14:43:32.698122,27,17,69265,67337,2214,2628,6562,7028,3626,1926,0,0,856,76,0.058817955,48.90516901,42.04595187,1.163136208,0.9,0.8,0.633333333,0.4,0.166666667,77.7026921,120.3291146,0.645751383,3
1656,2023-09-19_14:43:33.721359,44,30,12819,99166,12051,22352,7718,13220,4612,1541,0,0,746,77,0.06172116,51.10512042,46.41194852,1.101119907,0.9,0.8,0.666666667,0.433333333,0.2,78.20849664,127.7350409,0.612271278,3
1657,2023-09-19_14:43:34.741319,54,34,12972,12102,15760,6035,2465,4631,3450,1493,0,0,826,76,0.060741458,50.18459259,48.64083711,1.031737848,0.9,0.8,0.666666667,0.466666667,0.233333333,77.69825867,125.3327333,0.619935883,3
1658,2023-09-19_14:43:35.765747,43,44,23154,6160,14200,20470,9565,6717,5600,933,0,0,818,76,0.058879339,48.49302355,47.90795773,1.012212289,0.866666667,0.8,0.666666667,0.466666667,0.233333333,77.61171119,122.0184808,0.636065215,3
1659,2023-09-19_14:43:36.792764,51,74,7154,7319,25702,14541,9355,9900,4708,2490,0,0,768,76,0.059933054,49.20903259,47.52494808,1.035435799,0.833333333,0.766666667,0.633333333,0.466666667,0.266666667,79.99686559,124.6413075,0.641816643,3
1660,2023-09-19_14:43:37.816015,43,67,67389,159264,27238,16542,11761,5548,8011,2699,0,0,790,76,0.059869756,49.02135589,47.52494808,1.031486785,0.833333333,0.766666667,0.6,0.433333333,0.266666667,80.32404361,130.122831,0.617294006,3
1661,2023-09-19_14:43:38.833800,43,67,67389,159264,27238,16542,11761,5548,8011,2699,0,0,818,74,0.05838678,47.68642947,47.38979957,1.006259362,0.833333333,0.766666667,0.6,0.433333333,0.266666667,79.7761936,126.5090473,0.630596746,3
1662,2023-09-19_14:43:39.863409,44,56,26912,39230,5259,7648,7354,14128,3400,1671,0,0,536,83,0.105146116,83.50704561,59.60560029,1.400993283,0.8,0.733333333,0.566666667,0.433333333,0.266666667,80.32861558,121.5739193,0.660738882,3
1663,2023-09-19_14:43:40.893154,35,48,39272,16124,2912,20312,3420,6980,5205,4484,0,0,624,84,0.109752236,86.1262381,61.76484884,1.39442158,0.8,0.733333333,0.566666667,0.466666667,0.3,81.84312011,131.7596199,0.621154798,3
1664,2023-09-19_14:43:41.917101,40,47,49885,16662,23099,5497,8156,6938,12026,2482,0,0,746,85,0.106053607,82.60868935,64.25702699,1.28559775,0.8,0.766666667,0.6,0.5,0.333333333,80.80126598,125.8588969,0.641998841,3
1665,2023-09-19_14:43:42.933220,54,35,16391,12364,1260,10244,4981,10985,3731,6775,0,0,770,86,0.104804761,81.24465111,64.34283177,1.262683797,0.8,0.766666667,0.6,0.5,0.3,81.95953631,124.770688,0.656881337,3
1666,2023-09-19_14:43:43.963739,53,50,1492,4100,6119,8299,3892,4955,3755,2339,0,0,762,86,0.103102425,79.57445151,64.34283177,1.236725977,0.766666667,0.733333333,0.566666667,0.5,0.3,83.06029375,132.742623,0.625724367,3
1667,2023-09-19_14:43:44.993804,73,86,197105,558927,101574,95142,45601,53903,40983,95579,0,0,921,137,0.170017449580059,117.29172712388313,122.67361675272542,,1.1073682436259922,0.9367099114306576,0.7456960710015239,0.6023816092779228,0.4841041657947379,226.0678683694195,167.51165537963226,1.7582351830638205,3
1668,2023-09-19_14:43:46.017410,74,86,198712,563707,102399,95952,45958,54334,41333,96511,0,0,923,137,0.17079839781108913,117.79580645453132,123.23601265933527,,1.1119221952303435,0.9406283948097505,0.7488373354792124,0.6049625233090206,0.48621307669547903,227.6056571613433,168.34995314095633,1.7695402947771446,3
1669,2023-09-19_14:43:47.031380,50,62,88236,235162,45634,40247,21419,24667,17316,32438,0,0,797,103,0.11711853630861271,83.14701978686375,84.5787327311204,,0.7988982562579691,0.6712844911658539,0.5329169512527993,0.42755882068923146,0.34125334623611914,121.90301761295578,110.7280699767517,0.9924633939936534,3
1670,2023-09-19_14:43:48.048970,38,49,31551,66587,16508,11665,8828,9445,4993,0,0,0,733,85,0.08957582316080613,65.36900089120981,64.74398758953384,,0.6382881444171462,0.5330862606090916,0.4221299067437906,0.33653438143298975,0.26687565295832777,67.66782775664583,81.1627366355899,0.593751371029904,3
1671,2023-09-19_14:43:49.075846,27,37,0,0,0,0,0,0,0,0,0,0,671,69,0.0633014691795885,48.40967088466735,45.82264486702924,,0.4850742286775199,0.4012521450032561,0.3164446749243386,0.24970167453422154,0.19592309897427157,15.9302023137176,52.95890538593525,0.21340028609144768,3
1672,2023-09-19_14:43:50.094090,31,42,0,0,0,0,1127,135,0,0,0,0,693,75,0.07272872539602433,54.494690114637955,52.61163560421569,,0.5400474866549909,0.44855431603938817,0.35436460853593627,0.2808573092830926,0.22138092397336961,34.493697782688606,63.078459368715684,0.34987051605323516,3
1673,2023-09-19_14:43:51.124235,64,37,55510,26973,2532,10301,18194,7458,2672,1121,0,0,858,81,0.118068974,88.66979944,82.12773902,1.079657135,0.833333333,0.766666667,0.6,0.433333333,0.4,83.62517069,125.5866016,0.665876532,3
1674,2023-09-19_14:43:52.144326,61,34,15830,7217,6897,1360,4180,5643,2849,1692,0,0,862,78,0.120311315,90.8430637,81.82740457,1.11017897,0.8,0.733333333,0.6,0.433333333,0.4,84.51422188,130.7252879,0.646502473,3
1675,2023-09-19_14:43:53.179197,41,52,46459,110922,24169,19182,12140,13449,8234,8209,0,0,750,90,0.09681956941383318,70.04462805511879,69.9605347041218,,0.6805286778606667,0.5694324589446843,0.45126695051429444,0.36047385091291634,0.28643702057300313,81.93170768726706,88.9384329317477,0.6986128168461272,3
1676,2023-09-19_14:43:54.195395,88,101,265573,762545,136754,129666,60809,72289,55868,135288,0,0,999,158,0.20328573939842898,138.7654389489716,146.6316068861832,,1.301365970712905,1.103636777417875,0.8795135161118606,0.7123282005770601,0.5739434870957495,291.5774644942199,203.22302749072793,2.2398314246121207,3
1677,2023-09-19_14:43:55.211004,41,52,42140,98078,21949,17004,11180,12289,7295,5704,0,0,745,89,0.09472090341620942,68.69000029709078,68.44919103304646,,0.6682907048336075,0.558902199059073,0.4428253346850709,0.35353808192767905,0.2807696799945307,77.79916096918271,86.6856497923913,0.6682322453698403,3
1678,2023-09-19_14:43:56.234722,11,21,0,0,0,0,0,0,0,0,0,0,585,45,0.026558535261596516,24.693177525049066,19.36240741305984,,0.27081477303639634,0.2168909157488712,0.16865091787799197,0.12827191782992567,0.09670067835024534,0.0,13.517726029782253,0.0,3
1679,2023-09-19_14:43:57.251420,78,90,218064,621258,112343,105710,50256,59531,45540,107735,0,0,945,143,0.18020143998799532,123.86519622744778,130.00756577879895,,1.1667542536253293,0.9878090695575656,0.786659871210626,0.6360381343740051,0.5116055129147756,246.1214720323996,178.4435149077053,1.9056599990433267,3
1680,2023-09-19_14:43:58.276518,25,36,0,0,0,0,0,0,0,0,0,0,664,67,0.06004723161698233,46.30915534836236,43.479122195966184,,0.4660977590725853,0.3849236928805452,0.3033549201221669,0.2389469189023707,0.1871351962725414,9.522184661341328,49.46569040041581,0.16629150509270085,3
1681,2023-09-19_14:43:59.295665,34,44,9118,0,4982,354,3846,3421,116,0,0,0,707,78,0.07867568301435023,58.33327799604537,56.89430696249124,,0.5747260429419564,0.4783937518145869,0.3782854857138307,0.30051109137724547,0.23744037996443973,46.204031974039665,69.46213636553213,0.43595947503697374,3
1682,2023-09-19_14:44:00.311745,74,86,198708,563696,102397,95951,45957,54333,41332,96509,0,0,923,137,0.17079649985762207,117.79458138086413,123.23464585777482,,1.1119111276743996,0.9406188716444246,0.7488297012038924,0.6049562508641403,0.486207951368861,227.60191984374234,168.34791580982562,1.7695128197472783,3
1683,2023-09-19_14:44:01.335253,70,82,181464,512412,93537,87255,42126,49703,37583,86508,0,0,904,132,0.16241747552442842,112.38616529188766,117.20053399333477,,1.0630504352636962,0.8985763055970912,0.7151261464102165,0.5772648615899468,0.46358082315251614,211.1025294938273,159.35357141989016,1.6482169356264293,3
1684,2023-09-19_14:44:02.365440,3,13,0,0,0,0,0,0,0,0,0,0,543,34,0.00854954734150655,13.068900504233483,6.393326126986821,,0.16579877303437685,0.12652907480319292,0.0962120649749294,0.06875497706226691,0.048068324210850305,0.0,0.0,0.0,3
1685,2023-09-19_14:44:03.381588,42,53,49005,118494,25477,20466,12705,14133,8787,9686,0,0,753,91,0.09805666415793132,70.8431366703836,70.85142220796007,,0.6877425614073253,0.5756397016280017,0.45624300605903206,0.36456225915302265,0.28977773188703815,84.36770838031241,90.26637467400026,0.7165211668830396,3
1686,2023-09-19_14:44:04.402299,21,31,0,0,0,0,0,0,0,0,0,0,640,60,0.04990522364374372,39.76278468326076,36.175406607251695,,0.4069565616846987,0.3340351856854662,0.2625599888925474,0.20542913930882706,0.15974722057797813,0.0,38.57889631922343,0.019474432488999383,3
1687,2023-09-19_14:44:05.418956,52,64,97899,263900,50600,45120,23565,27262,19417,38043,0,0,808,106,0.12181398696596578,86.17779638690547,87.96013770069254,,0.8262788868869672,0.6948443695638342,0.5518038015850242,0.4430765643787253,0.3539331714559313,131.14897157892366,115.76833464227815,1.060435369749019,3
1688,2023-09-19_14:44:06.429277,56,41,20096,3780,12282,29532,3731,4205,2613,1335,0,0,814,71,0.122257811,98.38493561,137.4055161,0.716018821,0.9,0.766666667,0.6,0.433333333,0.4,83.34283682,126.3362482,0.659690612,3
1689,2023-09-19_14:44:07.450980,57,43,31599,2602,11697,5370,9429,7852,2629,2243,0,0,768,72,0.122548552,98.56988497,133.6113768,0.737735718,0.933333333,0.8,0.633333333,0.466666667,0.433333333,83.64552043,132.8219422,0.629756794,3
1690,2023-09-19_14:44:08.471563,50,43,38159,21390,7920,5592,2671,6453,2941,1907,0,0,842,72,0.109848426,89.32141712,134.3161479,0.665008776,0.933333333,0.8,0.633333333,0.466666667,0.433333333,82.70195032,123.4318159,0.670021337,3
1691,2023-09-19_14:44:09.511552,40,51,14108,6093,20163,1362,9093,6203,3731,2413,0,0,868,71,0.095251318,78.37278439,129.0624014,0.60724722,0.966666667,0.833333333,0.633333333,0.466666667,0.433333333,82.14601717,120.0289768,0.684384882,3
1692,2023-09-19_14:44:10.527844,53,44,19403,16997,21555,3432,2070,10863,5469,2071,0,0,848,72,0.094640798,78.08496797,129.0388875,0.605127412,0.966666667,0.833333333,0.6,0.433333333,0.4,82.04614567,123.5683159,0.663973973,3
1693,2023-09-19_14:44:11.566272,47,48,69685,34027,27647,16899,7992,9833,6195,2875,0,0,834,73,0.093545656,77.3747303,130.1537552,0.594487114,0.966666667,0.833333333,0.633333333,0.5,0.466666667,82.57480679,135.5741954,0.609074659,3
1694,2023-09-19_14:44:12.596440,43,53,16003,22130,9854,5195,5753,3297,3686,3652,0,0,856,72,0.093565509,77.51590518,130.1749486,0.595474828,0.966666667,0.833333333,0.6,0.5,0.466666667,81.88472822,130.7062031,0.626479282,3
1695,2023-09-19_14:44:13.620572,48,59,75893,198456,39292,34024,18677,21353,14633,25280,0,0,783,99,0.11112127989407286,79.275965497927,80.25983894993108,,0.7639263920734835,0.6411926763095311,0.5087937535938033,0.4077388087942573,0.32505806090910205,110.0936385400214,104.29040045317346,0.9056463028653622,3
1696,2023-09-19_14:44:14.630134,15,25,0,0,0,0,0,0,0,0,0,0,608,51,0.03617140682302075,30.89800605241237,26.285068099261665,,0.3268704117204439,0.2651244297541552,0.20731746549876265,0.1600409828027639,0.12265974812951846,0.0,23.83652616229263,0.0,3
